ADRESSE_ID|||||||||||||||||||ERP_ID_ADRESSE
RCB_ADR000000387941|||||||||||||||||||173447
RCB_ADR000000387942|||||||||||||||||||124526
RCB_ADR000000387943|||||||||||||||||||89312
RCB_ADR000000387944|||||||||||||||||||77793
RCB_ADR000000387947|||||||||||||||||||132536
RCB_ADR000000387948|||||||||||||||||||105049
RCB_ADR000000387950|||||||||||||||||||173883
RCB_ADR000000387953|||||||||||||||||||173493
RCB_ADR000000387951|||||||||||||||||||77572
RCB_ADR000000387952|||||||||||||||||||168761
RCB_ADR000000387954|||||||||||||||||||89104
RCB_ADR000000387955|||||||||||||||||||174267
RCB_ADR000000387956|||||||||||||||||||169319
RCB_ADR000000387958|||||||||||||||||||176725
RCB_ADR000000387959|||||||||||||||||||115031
RCB_ADR000000387957|||||||||||||||||||177119
RCB_ADR000000387961|||||||||||||||||||124222
RCB_ADR000000387960|||||||||||||||||||101771
RCB_ADR000000387962|||||||||||||||||||132882
RCB_ADR000000387965|||||||||||||||||||174055
RCB_ADR000000387964|||||||||||||||||||169803
RCB_ADR000000387963|||||||||||||||||||193058
RCB_ADR000000387966|||||||||||||||||||106083
RCB_ADR000000387967|||||||||||||||||||106197
RCB_ADR000000387970|||||||||||||||||||102337
RCB_ADR000000387969|||||||||||||||||||174337
RCB_ADR000000387968|||||||||||||||||||94211
RCB_ADR000000387972|||||||||||||||||||130376
RCB_ADR000000387971|||||||||||||||||||192367
RCB_ADR000000387973|||||||||||||||||||146735
RCB_ADR000000387974|||||||||||||||||||69265
RCB_ADR000000387975|||||||||||||||||||180955
RCB_ADR000000387977|||||||||||||||||||133071
RCB_ADR000000387978|||||||||||||||||||89162
RCB_ADR000000387980|||||||||||||||||||181875
RCB_ADR000000387979|||||||||||||||||||169929
RCB_ADR000000387982|||||||||||||||||||106087
RCB_ADR000000387983|||||||||||||||||||174421
RCB_ADR000000387988|||||||||||||||||||128832
RCB_ADR000000387984|||||||||||||||||||67950
RCB_ADR000000387985|||||||||||||||||||192307
RCB_ADR000000387987|||||||||||||||||||130418
RCB_ADR000000387993|||||||||||||||||||174583
RCB_ADR000000387994|||||||||||||||||||92330
RCB_ADR000000387995|||||||||||||||||||170841
RCB_ADR000000387996|||||||||||||||||||182345
RCB_ADR000000387997|||||||||||||||||||66534
RCB_ADR000000387998|||||||||||||||||||169597
RCB_ADR000000387999|||||||||||||||||||94859
RCB_ADR000000388000|||||||||||||||||||169163
RCB_ADR000000388004|||||||||||||||||||106367
RCB_ADR000000388005|||||||||||||||||||129528
RCB_ADR000000388007|||||||||||||||||||127292
RCB_ADR000000388009|||||||||||||||||||161105
RCB_ADR000000388012|||||||||||||||||||153065
RCB_ADR000000388011|||||||||||||||||||168575
RCB_ADR000000388013|||||||||||||||||||124792
RCB_ADR000000388018|||||||||||||||||||104955
RCB_ADR000000388020|||||||||||||||||||175209
RCB_ADR000000388023|||||||||||||||||||121492
RCB_ADR000000388026|||||||||||||||||||122268
RCB_ADR000000388028|||||||||||||||||||114702
RCB_ADR000000388029|||||||||||||||||||192679
RCB_ADR000000388030|||||||||||||||||||174845
RCB_ADR000000388031|||||||||||||||||||78274
RCB_ADR000000388034|||||||||||||||||||169755
RCB_ADR000000392735|||||||||||||||||||108059
RCB_ADR000000392736|||||||||||||||||||112216
RCB_ADR000000392739|||||||||||||||||||131012
RCB_ADR000000392737|||||||||||||||||||159284
RCB_ADR000000392743|||||||||||||||||||177683
RCB_ADR000000392744|||||||||||||||||||90510
RCB_ADR000000392745|||||||||||||||||||143685
RCB_ADR000000392748|||||||||||||||||||132046
RCB_ADR000000392750|||||||||||||||||||179171
RCB_ADR000000392749|||||||||||||||||||107145
RCB_ADR000000392751|||||||||||||||||||139389
RCB_ADR000000392754|||||||||||||||||||73020
RCB_ADR000000392756|||||||||||||||||||80573
RCB_ADR000000392755|||||||||||||||||||107719
RCB_ADR000000392757|||||||||||||||||||152412
RCB_ADR000000392761|||||||||||||||||||70706
RCB_ADR000000392762|||||||||||||||||||85350
RCB_ADR000000392765|||||||||||||||||||95519
RCB_ADR000000392768|||||||||||||||||||73054
RCB_ADR000000392767|||||||||||||||||||101723
RCB_ADR000000392771|||||||||||||||||||80623
RCB_ADR000000392770|||||||||||||||||||131028
RCB_ADR000000392772|||||||||||||||||||132084
RCB_ADR000000392773|||||||||||||||||||149546
RCB_ADR000000392775|||||||||||||||||||177841
RCB_ADR000000392778|||||||||||||||||||97687
RCB_ADR000000392779|||||||||||||||||||121974
RCB_ADR000000392784|||||||||||||||||||180229
RCB_ADR000000392785|||||||||||||||||||163783
RCB_ADR000000392783|||||||||||||||||||121968
RCB_ADR000000392786|||||||||||||||||||115244
RCB_ADR000000392788|||||||||||||||||||82906
RCB_ADR000000392790|||||||||||||||||||177749
RCB_ADR000000392791|||||||||||||||||||181843
RCB_ADR000000392792|||||||||||||||||||179249
RCB_ADR000000392796|||||||||||||||||||122304
RCB_ADR000000392793|||||||||||||||||||95351
RCB_ADR000000392795|||||||||||||||||||178287
RCB_ADR000000392797|||||||||||||||||||139825
RCB_ADR000000392800|||||||||||||||||||73296
RCB_ADR000000392802|||||||||||||||||||178003
RCB_ADR000000392803|||||||||||||||||||95539
RCB_ADR000000392805|||||||||||||||||||148082
RCB_ADR000000392806|||||||||||||||||||155667
RCB_ADR000000392808|||||||||||||||||||69197
RCB_ADR000000392812|||||||||||||||||||121420
RCB_ADR000000392814|||||||||||||||||||178143
RCB_ADR000000392813|||||||||||||||||||141847
RCB_ADR000000392815|||||||||||||||||||149231
RCB_ADR000000392816|||||||||||||||||||81199
RCB_ADR000000392821|||||||||||||||||||87994
RCB_ADR000000392819|||||||||||||||||||131614
RCB_ADR000000392822|||||||||||||||||||181974
RCB_ADR000000392826|||||||||||||||||||111685
RCB_ADR000000392825|||||||||||||||||||178209
RCB_ADR000000392828|||||||||||||||||||122420
RCB_ADR000000392830|||||||||||||||||||65994
RCB_ADR000000392835|||||||||||||||||||97456
RCB_ADR000000389236|||||||||||||||||||93212
RCB_ADR000000389234|||||||||||||||||||139104
RCB_ADR000000389235|||||||||||||||||||182269
RCB_ADR000000389233|||||||||||||||||||119829
RCB_ADR000000389240|||||||||||||||||||171855
RCB_ADR000000389238|||||||||||||||||||102637
RCB_ADR000000389239|||||||||||||||||||113395
RCB_ADR000000389241|||||||||||||||||||192465
RCB_ADR000000389242|||||||||||||||||||143424
RCB_ADR000000389243|||||||||||||||||||148070
RCB_ADR000000389244|||||||||||||||||||88195
RCB_ADR000000389246|||||||||||||||||||97105
RCB_ADR000000389245|||||||||||||||||||182359
RCB_ADR000000389247|||||||||||||||||||127874
RCB_ADR000000389248|||||||||||||||||||116456
RCB_ADR000000389249|||||||||||||||||||112273
RCB_ADR000000389250|||||||||||||||||||108263
RCB_ADR000000389252|||||||||||||||||||148511
RCB_ADR000000389254|||||||||||||||||||65271
RCB_ADR000000389251|||||||||||||||||||159269
RCB_ADR000000389257|||||||||||||||||||150240
RCB_ADR000000389258|||||||||||||||||||160412
RCB_ADR000000389255|||||||||||||||||||120208
RCB_ADR000000389253|||||||||||||||||||180967
RCB_ADR000000389256|||||||||||||||||||128022
RCB_ADR000000389259|||||||||||||||||||182383
RCB_ADR000000389260|||||||||||||||||||113068
RCB_ADR000000389262|||||||||||||||||||172121
RCB_ADR000000389263|||||||||||||||||||119383
RCB_ADR000000389264|||||||||||||||||||98256
RCB_ADR000000389265|||||||||||||||||||161174
RCB_ADR000000389266|||||||||||||||||||91964
RCB_ADR000000389267|||||||||||||||||||102394
RCB_ADR000000389268|||||||||||||||||||112024
RCB_ADR000000389269|||||||||||||||||||115394
RCB_ADR000000389270|||||||||||||||||||155311
RCB_ADR000000389271|||||||||||||||||||97525
RCB_ADR000000389274|||||||||||||||||||108311
RCB_ADR000000389273|||||||||||||||||||65337
RCB_ADR000000389277|||||||||||||||||||101867
RCB_ADR000000389280|||||||||||||||||||172087
RCB_ADR000000389275|||||||||||||||||||73708
RCB_ADR000000389278|||||||||||||||||||108293
RCB_ADR000000389276|||||||||||||||||||121309
RCB_ADR000000389279|||||||||||||||||||116914
RCB_ADR000000389284|||||||||||||||||||121228
RCB_ADR000000389282|||||||||||||||||||71114
RCB_ADR000000389281|||||||||||||||||||87453
RCB_ADR000000389287|||||||||||||||||||182489
RCB_ADR000000389285|||||||||||||||||||140497
RCB_ADR000000389286|||||||||||||||||||139017
RCB_ADR000000389288|||||||||||||||||||71534
RCB_ADR000000389291|||||||||||||||||||144678
RCB_ADR000000389290|||||||||||||||||||101969
RCB_ADR000000389293|||||||||||||||||||128070
RCB_ADR000000389295|||||||||||||||||||128046
RCB_ADR000000389296|||||||||||||||||||145586
RCB_ADR000000389297|||||||||||||||||||152562
RCB_ADR000000389298|||||||||||||||||||152202
RCB_ADR000000389300|||||||||||||||||||142785
RCB_ADR000000389299|||||||||||||||||||99265
RCB_ADR000000389302|||||||||||||||||||137871
RCB_ADR000000389303|||||||||||||||||||155068
RCB_ADR000000389304|||||||||||||||||||97990
RCB_ADR000000389305|||||||||||||||||||108303
RCB_ADR000000389306|||||||||||||||||||151759
RCB_ADR000000389309|||||||||||||||||||172403
RCB_ADR000000389310|||||||||||||||||||149847
RCB_ADR000000389311|||||||||||||||||||153659
RCB_ADR000000389312|||||||||||||||||||105831
RCB_ADR000000389313|||||||||||||||||||113911
RCB_ADR000000389314|||||||||||||||||||149904
RCB_ADR000000389315|||||||||||||||||||170575
RCB_ADR000000389317|||||||||||||||||||161482
RCB_ADR000000389316|||||||||||||||||||76601
RCB_ADR000000389318|||||||||||||||||||112723
RCB_ADR000000389320|||||||||||||||||||102035
RCB_ADR000000389319|||||||||||||||||||121063
RCB_ADR000000389323|||||||||||||||||||122549
RCB_ADR000000389326|||||||||||||||||||117945
RCB_ADR000000389327|||||||||||||||||||138573
RCB_ADR000000389329|||||||||||||||||||172777
RCB_ADR000000389328|||||||||||||||||||142111
RCB_ADR000000389330|||||||||||||||||||97273
RCB_ADR000000389331|||||||||||||||||||71584
RCB_ADR000000389333|||||||||||||||||||170745
RCB_ADR000000390139|||||||||||||||||||123140
RCB_ADR000000390138|||||||||||||||||||90926
RCB_ADR000000390141|||||||||||||||||||76544
RCB_ADR000000390146|||||||||||||||||||152169
RCB_ADR000000390145|||||||||||||||||||173371
RCB_ADR000000390148|||||||||||||||||||111694
RCB_ADR000000390147|||||||||||||||||||142821
RCB_ADR000000390154|||||||||||||||||||160586
RCB_ADR000000390156|||||||||||||||||||77375
RCB_ADR000000390155|||||||||||||||||||138132
RCB_ADR000000390159|||||||||||||||||||118933
RCB_ADR000000390160|||||||||||||||||||85740
RCB_ADR000000390162|||||||||||||||||||97129
RCB_ADR000000390164|||||||||||||||||||163181
RCB_ADR000000390167|||||||||||||||||||141028
RCB_ADR000000390166|||||||||||||||||||91910
RCB_ADR000000390165|||||||||||||||||||142425
RCB_ADR000000390168|||||||||||||||||||75318
RCB_ADR000000390169|||||||||||||||||||155629
RCB_ADR000000390175|||||||||||||||||||147185
RCB_ADR000000390174|||||||||||||||||||145646
RCB_ADR000000390172|||||||||||||||||||77063
RCB_ADR000000390178|||||||||||||||||||116465
RCB_ADR000000390180|||||||||||||||||||191963
RCB_ADR000000390182|||||||||||||||||||119400
RCB_ADR000000390179|||||||||||||||||||149785
RCB_ADR000000390183|||||||||||||||||||100339
RCB_ADR000000390185|||||||||||||||||||119269
RCB_ADR000000390189|||||||||||||||||||156996
RCB_ADR000000390190|||||||||||||||||||119817
RCB_ADR000000390191|||||||||||||||||||138510
RCB_ADR000000390192|||||||||||||||||||103537
RCB_ADR000000390193|||||||||||||||||||76186
RCB_ADR000000390194|||||||||||||||||||123670
RCB_ADR000000390197|||||||||||||||||||92177
RCB_ADR000000390196|||||||||||||||||||101612
RCB_ADR000000390195|||||||||||||||||||138309
RCB_ADR000000390199|||||||||||||||||||92165
RCB_ADR000000390202|||||||||||||||||||100654
RCB_ADR000000390203|||||||||||||||||||71781
RCB_ADR000000390200|||||||||||||||||||140764
RCB_ADR000000390204|||||||||||||||||||112111
RCB_ADR000000390206|||||||||||||||||||81552
RCB_ADR000000390207|||||||||||||||||||69109
RCB_ADR000000390208|||||||||||||||||||142551
RCB_ADR000000390211|||||||||||||||||||146567
RCB_ADR000000390210|||||||||||||||||||121366
RCB_ADR000000390213|||||||||||||||||||102163
RCB_ADR000000390214|||||||||||||||||||99847
RCB_ADR000000390218|||||||||||||||||||110791
RCB_ADR000000390216|||||||||||||||||||101277
RCB_ADR000000390221|||||||||||||||||||160334
RCB_ADR000000390223|||||||||||||||||||69113
RCB_ADR000000390224|||||||||||||||||||143187
RCB_ADR000000390226|||||||||||||||||||97765
RCB_ADR000000390227|||||||||||||||||||155293
RCB_ADR000000390228|||||||||||||||||||86877
RCB_ADR000000390230|||||||||||||||||||74901
RCB_ADR000000390229|||||||||||||||||||146813
RCB_ADR000000390231|||||||||||||||||||67882
RCB_ADR000000385228|||||||||||||||||||163671
RCB_ADR000000385232|||||||||||||||||||142734
RCB_ADR000000385233|||||||||||||||||||69445
RCB_ADR000000385235|||||||||||||||||||87754
RCB_ADR000000385236|||||||||||||||||||98077
RCB_ADR000000385237|||||||||||||||||||146348
RCB_ADR000000385238|||||||||||||||||||80509
RCB_ADR000000385243|||||||||||||||||||154936
RCB_ADR000000385244|||||||||||||||||||73770
RCB_ADR000000385245|||||||||||||||||||130516
RCB_ADR000000385248|||||||||||||||||||111467
RCB_ADR000000385251|||||||||||||||||||120058
RCB_ADR000000385256|||||||||||||||||||79048
RCB_ADR000000385258|||||||||||||||||||98095
RCB_ADR000000385263|||||||||||||||||||102082
RCB_ADR000000385262|||||||||||||||||||150138
RCB_ADR000000385261|||||||||||||||||||91517
RCB_ADR000000385265|||||||||||||||||||69111
RCB_ADR000000385264|||||||||||||||||||140896
RCB_ADR000000385267|||||||||||||||||||141313
RCB_ADR000000385266|||||||||||||||||||78554
RCB_ADR000000385268|||||||||||||||||||111539
RCB_ADR000000385269|||||||||||||||||||158724
RCB_ADR000000385270|||||||||||||||||||124666
RCB_ADR000000385271|||||||||||||||||||141376
RCB_ADR000000385274|||||||||||||||||||150252
RCB_ADR000000385272|||||||||||||||||||85554
RCB_ADR000000385276|||||||||||||||||||73122
RCB_ADR000000385280|||||||||||||||||||160454
RCB_ADR000000385282|||||||||||||||||||124776
RCB_ADR000000385285|||||||||||||||||||79112
RCB_ADR000000385284|||||||||||||||||||87096
RCB_ADR000000385283|||||||||||||||||||102295
RCB_ADR000000385287|||||||||||||||||||84543
RCB_ADR000000385288|||||||||||||||||||76213
RCB_ADR000000385289|||||||||||||||||||107121
RCB_ADR000000385286|||||||||||||||||||112975
RCB_ADR000000385290|||||||||||||||||||99454
RCB_ADR000000385292|||||||||||||||||||70667
RCB_ADR000000385291|||||||||||||||||||80713
RCB_ADR000000385293|||||||||||||||||||162565
RCB_ADR000000385294|||||||||||||||||||99577
RCB_ADR000000385296|||||||||||||||||||190754
RCB_ADR000000385295|||||||||||||||||||152091
RCB_ADR000000385297|||||||||||||||||||80959
RCB_ADR000000385298|||||||||||||||||||104199
RCB_ADR000000385301|||||||||||||||||||152733
RCB_ADR000000385302|||||||||||||||||||92714
RCB_ADR000000385304|||||||||||||||||||119167
RCB_ADR000000385307|||||||||||||||||||120880
RCB_ADR000000385305|||||||||||||||||||85392
RCB_ADR000000385308|||||||||||||||||||103069
RCB_ADR000000385310|||||||||||||||||||80983
RCB_ADR000000385309|||||||||||||||||||79604
RCB_ADR000000385312|||||||||||||||||||124918
RCB_ADR000000385311|||||||||||||||||||69271
RCB_ADR000000385318|||||||||||||||||||98430
RCB_ADR000000385319|||||||||||||||||||147296
RCB_ADR000000385316|||||||||||||||||||158427
RCB_ADR000000385315|||||||||||||||||||143772
RCB_ADR000000385320|||||||||||||||||||120313
RCB_ADR000000385322|||||||||||||||||||177463
RCB_ADR000000385324|||||||||||||||||||148370
RCB_ADR000000385323|||||||||||||||||||143931
RCB_ADR000000385327|||||||||||||||||||160973
RCB_ADR000000385329|||||||||||||||||||155682
RCB_ADR000000385330|||||||||||||||||||190502
RCB_ADR000000385328|||||||||||||||||||116471
RCB_ADR000000385331|||||||||||||||||||71909
RCB_ADR000000385333|||||||||||||||||||68485
RCB_ADR000000393036|||||||||||||||||||130170
RCB_ADR000000393039|||||||||||||||||||68948
RCB_ADR000000393041|||||||||||||||||||71522
RCB_ADR000000393044|||||||||||||||||||162915
RCB_ADR000000393045|||||||||||||||||||164391
RCB_ADR000000393047|||||||||||||||||||165557
RCB_ADR000000393048|||||||||||||||||||70542
RCB_ADR000000393049|||||||||||||||||||162866
RCB_ADR000000393052|||||||||||||||||||68036
RCB_ADR000000393053|||||||||||||||||||179605
RCB_ADR000000393056|||||||||||||||||||169093
RCB_ADR000000393057|||||||||||||||||||181505
RCB_ADR000000393061|||||||||||||||||||84027
RCB_ADR000000393059|||||||||||||||||||130348
RCB_ADR000000393062|||||||||||||||||||142473
RCB_ADR000000393064|||||||||||||||||||149144
RCB_ADR000000393063|||||||||||||||||||179897
RCB_ADR000000393065|||||||||||||||||||170233
RCB_ADR000000393067|||||||||||||||||||193007
RCB_ADR000000393068|||||||||||||||||||124506
RCB_ADR000000393072|||||||||||||||||||180039
RCB_ADR000000393071|||||||||||||||||||161036
RCB_ADR000000393074|||||||||||||||||||76762
RCB_ADR000000393073|||||||||||||||||||88174
RCB_ADR000000393079|||||||||||||||||||165633
RCB_ADR000000393077|||||||||||||||||||89641
RCB_ADR000000393080|||||||||||||||||||97007
RCB_ADR000000393084|||||||||||||||||||85446
RCB_ADR000000393083|||||||||||||||||||162214
RCB_ADR000000393085|||||||||||||||||||157780
RCB_ADR000000393086|||||||||||||||||||103171
RCB_ADR000000393088|||||||||||||||||||165673
RCB_ADR000000393089|||||||||||||||||||78276
RCB_ADR000000393091|||||||||||||||||||108149
RCB_ADR000000393090|||||||||||||||||||180971
RCB_ADR000000393094|||||||||||||||||||149132
RCB_ADR000000393096|||||||||||||||||||93593
RCB_ADR000000393097|||||||||||||||||||155080
RCB_ADR000000393098|||||||||||||||||||124542
RCB_ADR000000393100|||||||||||||||||||112705
RCB_ADR000000393099|||||||||||||||||||152861
RCB_ADR000000393104|||||||||||||||||||108223
RCB_ADR000000393107|||||||||||||||||||133109
RCB_ADR000000393110|||||||||||||||||||165735
RCB_ADR000000393113|||||||||||||||||||164517
RCB_ADR000000393111|||||||||||||||||||160574
RCB_ADR000000393114|||||||||||||||||||147548
RCB_ADR000000393117|||||||||||||||||||133087
RCB_ADR000000393116|||||||||||||||||||176081
RCB_ADR000000393120|||||||||||||||||||166193
RCB_ADR000000393119|||||||||||||||||||181799
RCB_ADR000000393121|||||||||||||||||||149579
RCB_ADR000000393122|||||||||||||||||||113284
RCB_ADR000000393126|||||||||||||||||||81854
RCB_ADR000000393127|||||||||||||||||||116336
RCB_ADR000000393128|||||||||||||||||||181854
RCB_ADR000000393129|||||||||||||||||||137760
RCB_ADR000000393131|||||||||||||||||||121033
RCB_ADR000000393133|||||||||||||||||||166347
RCB_ADR000000393132|||||||||||||||||||193123
RCB_ADR000000393135|||||||||||||||||||120994
RCB_ADR000000393134|||||||||||||||||||97174
RCB_ADR000000393136|||||||||||||||||||173511
RCB_ADR000000389431|||||||||||||||||||78458
RCB_ADR000000389435|||||||||||||||||||112234
RCB_ADR000000389436|||||||||||||||||||121950
RCB_ADR000000389437|||||||||||||||||||81962
RCB_ADR000000389438|||||||||||||||||||121045
RCB_ADR000000389441|||||||||||||||||||87646
RCB_ADR000000389442|||||||||||||||||||162337
RCB_ADR000000389444|||||||||||||||||||178169
RCB_ADR000000389445|||||||||||||||||||120688
RCB_ADR000000389446|||||||||||||||||||152094
RCB_ADR000000389449|||||||||||||||||||87733
RCB_ADR000000389451|||||||||||||||||||128960
RCB_ADR000000389452|||||||||||||||||||66765
RCB_ADR000000389453|||||||||||||||||||119939
RCB_ADR000000389454|||||||||||||||||||115364
RCB_ADR000000389455|||||||||||||||||||100986
RCB_ADR000000389458|||||||||||||||||||174663
RCB_ADR000000389456|||||||||||||||||||165723
RCB_ADR000000389459|||||||||||||||||||119649
RCB_ADR000000389460|||||||||||||||||||152298
RCB_ADR000000389461|||||||||||||||||||147113
RCB_ADR000000389463|||||||||||||||||||112558
RCB_ADR000000389464|||||||||||||||||||79944
RCB_ADR000000389465|||||||||||||||||||137838
RCB_ADR000000389470|||||||||||||||||||97564
RCB_ADR000000389467|||||||||||||||||||72081
RCB_ADR000000389471|||||||||||||||||||79008
RCB_ADR000000389469|||||||||||||||||||91253
RCB_ADR000000389472|||||||||||||||||||106405
RCB_ADR000000389473|||||||||||||||||||174311
RCB_ADR000000389474|||||||||||||||||||65277
RCB_ADR000000389475|||||||||||||||||||129314
RCB_ADR000000389476|||||||||||||||||||97897
RCB_ADR000000389477|||||||||||||||||||145706
RCB_ADR000000389478|||||||||||||||||||112516
RCB_ADR000000389480|||||||||||||||||||180307
RCB_ADR000000389479|||||||||||||||||||150777
RCB_ADR000000389485|||||||||||||||||||79362
RCB_ADR000000389484|||||||||||||||||||147887
RCB_ADR000000389486|||||||||||||||||||71460
RCB_ADR000000389488|||||||||||||||||||148961
RCB_ADR000000389490|||||||||||||||||||97444
RCB_ADR000000389489|||||||||||||||||||69509
RCB_ADR000000389495|||||||||||||||||||68661
RCB_ADR000000389494|||||||||||||||||||139437
RCB_ADR000000389491|||||||||||||||||||118681
RCB_ADR000000389498|||||||||||||||||||146684
RCB_ADR000000389496|||||||||||||||||||180275
RCB_ADR000000389500|||||||||||||||||||153974
RCB_ADR000000389501|||||||||||||||||||163883
RCB_ADR000000389502|||||||||||||||||||163109
RCB_ADR000000389499|||||||||||||||||||110761
RCB_ADR000000389497|||||||||||||||||||140299
RCB_ADR000000389505|||||||||||||||||||152762
RCB_ADR000000389506|||||||||||||||||||146942
RCB_ADR000000389507|||||||||||||||||||116594
RCB_ADR000000389509|||||||||||||||||||174563
RCB_ADR000000389508|||||||||||||||||||137730
RCB_ADR000000389511|||||||||||||||||||179549
RCB_ADR000000389512|||||||||||||||||||180453
RCB_ADR000000389514|||||||||||||||||||140398
RCB_ADR000000389515|||||||||||||||||||123644
RCB_ADR000000389516|||||||||||||||||||70022
RCB_ADR000000389518|||||||||||||||||||156837
RCB_ADR000000389517|||||||||||||||||||75406
RCB_ADR000000389520|||||||||||||||||||139807
RCB_ADR000000389523|||||||||||||||||||137631
RCB_ADR000000389522|||||||||||||||||||148904
RCB_ADR000000389524|||||||||||||||||||122546
RCB_ADR000000389525|||||||||||||||||||180525
RCB_ADR000000389526|||||||||||||||||||83157
RCB_ADR000000389528|||||||||||||||||||160742
RCB_ADR000000389527|||||||||||||||||||148445
RCB_ADR000000389530|||||||||||||||||||159839
RCB_ADR000000389533|||||||||||||||||||110923
RCB_ADR000000392432|||||||||||||||||||175135
RCB_ADR000000392437|||||||||||||||||||162443
RCB_ADR000000392440|||||||||||||||||||175077
RCB_ADR000000392436|||||||||||||||||||65894
RCB_ADR000000392438|||||||||||||||||||177599
RCB_ADR000000392439|||||||||||||||||||131334
RCB_ADR000000392443|||||||||||||||||||105661
RCB_ADR000000392441|||||||||||||||||||90519
RCB_ADR000000392446|||||||||||||||||||84871
RCB_ADR000000392451|||||||||||||||||||177705
RCB_ADR000000392449|||||||||||||||||||175105
RCB_ADR000000392448|||||||||||||||||||72551
RCB_ADR000000392452|||||||||||||||||||175417
RCB_ADR000000392454|||||||||||||||||||176541
RCB_ADR000000392455|||||||||||||||||||88606
RCB_ADR000000392457|||||||||||||||||||107197
RCB_ADR000000392456|||||||||||||||||||107347
RCB_ADR000000392460|||||||||||||||||||79670
RCB_ADR000000392465|||||||||||||||||||131826
RCB_ADR000000392463|||||||||||||||||||175537
RCB_ADR000000392464|||||||||||||||||||175495
RCB_ADR000000392467|||||||||||||||||||180829
RCB_ADR000000392471|||||||||||||||||||179033
RCB_ADR000000392470|||||||||||||||||||116381
RCB_ADR000000392469|||||||||||||||||||86245
RCB_ADR000000392478|||||||||||||||||||181507
RCB_ADR000000392477|||||||||||||||||||174907
RCB_ADR000000392479|||||||||||||||||||106599
RCB_ADR000000392480|||||||||||||||||||129684
RCB_ADR000000392482|||||||||||||||||||179131
RCB_ADR000000392485|||||||||||||||||||169031
RCB_ADR000000392487|||||||||||||||||||179257
RCB_ADR000000392490|||||||||||||||||||129400
RCB_ADR000000392495|||||||||||||||||||140116
RCB_ADR000000392498|||||||||||||||||||105255
RCB_ADR000000392499|||||||||||||||||||181642
RCB_ADR000000392497|||||||||||||||||||168041
RCB_ADR000000392500|||||||||||||||||||131640
RCB_ADR000000392502|||||||||||||||||||107203
RCB_ADR000000392504|||||||||||||||||||95159
RCB_ADR000000392506|||||||||||||||||||139882
RCB_ADR000000392507|||||||||||||||||||166295
RCB_ADR000000392510|||||||||||||||||||176087
RCB_ADR000000392516|||||||||||||||||||130368
RCB_ADR000000392519|||||||||||||||||||181692
RCB_ADR000000392520|||||||||||||||||||176125
RCB_ADR000000392518|||||||||||||||||||106581
RCB_ADR000000392521|||||||||||||||||||131652
RCB_ADR000000392524|||||||||||||||||||116246
RCB_ADR000000392525|||||||||||||||||||69852
RCB_ADR000000392529|||||||||||||||||||181980
RCB_ADR000000392530|||||||||||||||||||175675
RCB_ADR000000392531|||||||||||||||||||132026
RCB_ADR000000392532|||||||||||||||||||74329
RCB_ADR000000392533|||||||||||||||||||176137
RCB_ADR000000389135|||||||||||||||||||179415
RCB_ADR000000389132|||||||||||||||||||88102
RCB_ADR000000389137|||||||||||||||||||84146
RCB_ADR000000389136|||||||||||||||||||190784
RCB_ADR000000389139|||||||||||||||||||151837
RCB_ADR000000389140|||||||||||||||||||155925
RCB_ADR000000389143|||||||||||||||||||169149
RCB_ADR000000389141|||||||||||||||||||95689
RCB_ADR000000389142|||||||||||||||||||143913
RCB_ADR000000389145|||||||||||||||||||131876
RCB_ADR000000389146|||||||||||||||||||179407
RCB_ADR000000389144|||||||||||||||||||101208
RCB_ADR000000389148|||||||||||||||||||150522
RCB_ADR000000389147|||||||||||||||||||105015
RCB_ADR000000389151|||||||||||||||||||117493
RCB_ADR000000389150|||||||||||||||||||78236
RCB_ADR000000389149|||||||||||||||||||160457
RCB_ADR000000389153|||||||||||||||||||95701
RCB_ADR000000389155|||||||||||||||||||165471
RCB_ADR000000389154|||||||||||||||||||126638
RCB_ADR000000389159|||||||||||||||||||155353
RCB_ADR000000389158|||||||||||||||||||95559
RCB_ADR000000389156|||||||||||||||||||145928
RCB_ADR000000389157|||||||||||||||||||132002
RCB_ADR000000389161|||||||||||||||||||155769
RCB_ADR000000389160|||||||||||||||||||125670
RCB_ADR000000389163|||||||||||||||||||191087
RCB_ADR000000389164|||||||||||||||||||161009
RCB_ADR000000389165|||||||||||||||||||157744
RCB_ADR000000389166|||||||||||||||||||76439
RCB_ADR000000389168|||||||||||||||||||126642
RCB_ADR000000389173|||||||||||||||||||120607
RCB_ADR000000389170|||||||||||||||||||150555
RCB_ADR000000389175|||||||||||||||||||169979
RCB_ADR000000389174|||||||||||||||||||156810
RCB_ADR000000389177|||||||||||||||||||116303
RCB_ADR000000389178|||||||||||||||||||89558
RCB_ADR000000389180|||||||||||||||||||169621
RCB_ADR000000389181|||||||||||||||||||151654
RCB_ADR000000389182|||||||||||||||||||171647
RCB_ADR000000389183|||||||||||||||||||181694
RCB_ADR000000389186|||||||||||||||||||170207
RCB_ADR000000389188|||||||||||||||||||179871
RCB_ADR000000389189|||||||||||||||||||119796
RCB_ADR000000389190|||||||||||||||||||116093
RCB_ADR000000389192|||||||||||||||||||170569
RCB_ADR000000389193|||||||||||||||||||169641
RCB_ADR000000389194|||||||||||||||||||98825
